,r2_score,MAPE,RMSPE,MSE,description,category
0,-4.65650969529086,1.0,1.0,359.1030176899064,Monthly refinery outages in US refining district: Alaska in kb/d,crude_oil
0,-5.508685698820646e+29,0.08,0.08315492250974257,27.81175543647806,Monthly refinery outages in US refining district: Appalachian No. 1 in kb/d,crude_oil
0,-0.6947295649504637,1.04,1.87932100028085,114.47594852164954,Monthly refinery outages in US refining district: Bakersfield in kb/d,crude_oil
0,-1.6413575208056632,0.58,0.6035081200552673,841.8799035321489,Monthly refinery outages in US refining district: Bakken in kb/d,crude_oil
0,-2.3238635280080375,1.0,1.0,498.92988144789655,Monthly refinery outages in US refining district: Billings in kb/d,crude_oil
0,-0.0445490338888308,2.58,4.025555467498845,11393.120187601511,Monthly refinery outages in US refining district: Chicago in kb/d,crude_oil
0,0.07493341535112363,8.44,21.926051250485504,4204.581132702954,Monthly refinery outages in US refining district: Corpus Christi in kb/d,crude_oil
0,-0.17184858194121788,0.55,0.7500619584564813,1087.5945227462296,Monthly refinery outages in US refining district: East Coast in kb/d,crude_oil
0,-0.052270347801323114,1.36,2.136093648915127,584.4774518627609,Monthly refinery outages in US refining district: Guernsey in kb/d,crude_oil
0,-1.9446112332667766e+31,1.0,1.0,245.4444444444444,Monthly refinery outages in US refining district: Hawaii in kb/d,crude_oil
0,-0.006115186783171467,1.96,3.6010686925125506,59335.947399626646,Monthly refinery outages in US refining district: Houston in kb/d,crude_oil
0,-1.7747123943929322,0.75,0.7753606435869705,5070.41465363461,Monthly refinery outages in US refining district: Lake Charles in kb/d,crude_oil
0,-2.615553686687064,1.0,1.0,2.3810673405678613,Monthly refinery outages in US refining district: Las Vegas in kb/d,crude_oil
0,-0.01179570313960232,1.33,2.1263395553102153,470.93424033331695,Monthly refinery outages in US refining district: Longview in kb/d,crude_oil
0,-0.3746808171314775,0.82,0.9055870074413878,11435.422501672381,Monthly refinery outages in US refining district: Los Angeles in kb/d,crude_oil
0,-0.016443471670268384,1.2,3.2307901291290175,1638.3770462518255,Monthly refinery outages in US refining district: Memphis in kb/d,crude_oil
